"indicador_id","localidade_id","ano","valor","justificativa","data_insercao","data_referencia","fonte","url_fonte","metodologia_calculo","data_coleta","confiabilidade","usuario_insercao","processo_etl","versao_metodologia","flags","nota","esfera_poder","metadados","direcionalidade"
"CAPAG - Endividamento","RO","2022","0.48711932315038364","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Poupança Corrente","RO","2022","0.8332393442344113","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Liquidez","RO","2022","0.14230732454346878","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Nota Final","RO","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Endividamento","RR","2022","0.3387224404955196","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Poupança Corrente","RR","2022","0.8225567375879226","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Liquidez","RR","2022","0.40106839003476785","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Nota Final","RR","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Endividamento","RS","2022","1.9868952714273491","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","C","estadual","{'nota': 'C', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Poupança Corrente","RS","2022","0.9555047256030138","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","C","estadual","{'nota': 'C', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Liquidez","RS","2022","53.48868984519208","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","C","estadual","{'nota': 'C', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Nota Final","RS","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","D","estadual","{'nota': 'D', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Endividamento","SC","2022","0.7403263196537986","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","B","estadual","{'nota': 'B', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Poupança Corrente","SC","2022","0.9045470458883924","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","B","estadual","{'nota': 'B', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Liquidez","SC","2022","0.040760909181497114","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Nota Final","SC","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","B","estadual","{'nota': 'B', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Endividamento","SE","2022","0.4853777832643375","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Poupança Corrente","SE","2022","0.9288560362671565","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","B","estadual","{'nota': 'B', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Liquidez","SE","2022","0.37157006465420966","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Nota Final","SE","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","B","estadual","{'nota': 'B', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Endividamento","SP","2022","1.6231621698036993","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","C","estadual","{'nota': 'C', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Poupança Corrente","SP","2022","0.8958344071169","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Liquidez","SP","2022","0.5426016385398666","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Nota Final","SP","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","B","estadual","{'nota': 'B', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Endividamento","TO","2022","0.4635847210926606","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Poupança Corrente","TO","2022","0.9146211762125855","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","B","estadual","{'nota': 'B', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Liquidez","TO","2022","0.5533147694153978","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","estadual","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Nota Final","TO","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","B","estadual","{'nota': 'B', 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Endividamento","nan","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","nan","estadual","{'nota': nan, 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Poupança Corrente","nan","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","nan","estadual","{'nota': nan, 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Liquidez","nan","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","nan","estadual","{'nota': nan, 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Nota Final","nan","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","nan","estadual","{'nota': nan, 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Endividamento","* A nota da capag do RJ foi revisada de B para C em 11/11/2022 após a aplicação das regras previstas na Portaria STN 1.658 de 01/11/2022.","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","nan","estadual","{'nota': nan, 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Poupança Corrente","* A nota da capag do RJ foi revisada de B para C em 11/11/2022 após a aplicação das regras previstas na Portaria STN 1.658 de 01/11/2022.","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","nan","estadual","{'nota': nan, 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Liquidez","* A nota da capag do RJ foi revisada de B para C em 11/11/2022 após a aplicação das regras previstas na Portaria STN 1.658 de 01/11/2022.","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","nan","estadual","{'nota': nan, 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Nota Final","* A nota da capag do RJ foi revisada de B para C em 11/11/2022 após a aplicação das regras previstas na Portaria STN 1.658 de 01/11/2022.","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","nan","estadual","{'nota': nan, 'frequencia': 'anual', 'esferaDePoder': 'estadual'}","a > b > c"
"CAPAG - Endividamento","5200050","2022","0.0492307734151674","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","municipal","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'municipal'}","a > b > c"
"CAPAG - Poupança Corrente","5200050","2022","0.802304528936708","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","municipal","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'municipal'}","a > b > c"
"CAPAG - Liquidez","5200050","2022","0.410060819002629","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","municipal","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'municipal'}","a > b > c"
"CAPAG - Nota Final","5200050","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","municipal","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'municipal'}","a > b > c"
"CAPAG - Endividamento","3100104","2022","0.116904193848524","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","municipal","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'municipal'}","a > b > c"
"CAPAG - Poupança Corrente","3100104","2022","0.84735783082544","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","municipal","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'municipal'}","a > b > c"
"CAPAG - Liquidez","3100104","2022","0.164741846323585","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","municipal","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'municipal'}","a > b > c"
"CAPAG - Nota Final","3100104","2022","","None","2025-06-16 20:50:01.729603+00:00","2022-01-01","Tesouro Nacional","https://www.tesourotransparente.gov.br/temas/capacidade-de-pagamento-capag","None","None","None","None","preprocess_capag","None","None","A","municipal","{'nota': 'A', 'frequencia': 'anual', 'esferaDePoder': 'municipal'}","a > b > c"
